Tweet_count,Username,text,date,Retweets,Likes,clean_text,predicted_sentiment
337,toly 🇺🇸,"@mteamisloading What’s your point? The common property across all of them is that it’s transferable.  You can argue that eth has more pmf as money right now, but that doesn’t make Xrp any less money or stop it from getting more pmf, as it’s clearly doing.",Sun Dec 01 03:11:21 +0000 2024,0,4,mteamisloading whats point common property transferable argue eth pmf money right doesnt make xrp money stop getting pmf clearly doing,neutral
338,toly 🇺🇸,"@mteamisloading Based rollups will need to overcome the network effects of eth L1 and base, and etc….  If users have to bridge and switch networks and have separate account balances and address space, it’s the same pia, even with account abstraction.",Sun Dec 01 00:21:59 +0000 2024,0,5,mteamisloading based rollups need overcome network effects eth l1 base users bridge switch networks separate account balances address space pia account abstraction,neutral
339,raj 🖤,"people have no idea how many incredible use cases are building in the shadows on @solana. product-centric grizzled builders who couldn’t care less if toly or I retweet their announcements.

accelerate.",Sat Nov 30 23:23:05 +0000 2024,51,434,people idea incredible use cases building shadows solana productcentric grizzled builders care toly retweet announcements accelerate,neutral
340,toly 🇺🇸,@AdrianoFeria Getting more stablecoins natively issued and used on solana has been a tough nut to crack.,Sat Nov 30 06:59:12 +0000 2024,1,4,adrianoferia getting stablecoins natively issued used solana tough nut crack,negative
341,toly 🇺🇸,"@AdrianoFeria Eth isn’t money on ethereum, usd is money /🦆🦆🦆",Sat Nov 30 06:51:44 +0000 2024,0,3,adrianoferia eth isnt money ethereum usd money,negative
342,Chris Burniske,"@starchild_eth Eventually, $10T will be low",Sat Nov 30 05:58:35 +0000 2024,0,9,starchildeth eventually 10t low,neutral
343,toly 🇺🇸,"Unfortunately it’s not true.  Assuming similar distribution, if the median tx fee on solana was $0.2, solana’s rev run rate would be &gt; $60b a year. Even if the average was $0.2 consistently the run rate would be ~$10b. Sadly this is just fud :(",Sat Nov 30 05:55:53 +0000 2024,24,304,unfortunately true assuming similar distribution median tx fee solana 02 solanas rev run rate gt 60b year average 02 consistently run rate 10b sadly just fud,negative
344,toly 🇺🇸,"@mteamisloading Solana Mainnet competes for fees with every other execution environment, like pythnet.  But the price that pythnet wants to pay for 5ktps makes it a low priority usecase, and pythnet adds more value to the rest of solana than the potential fees.",Sat Nov 30 05:20:24 +0000 2024,3,22,mteamisloading solana mainnet competes fees execution environment like pythnet price pythnet wants pay 5ktps makes low priority usecase pythnet adds value rest solana potential fees,negative
345,Kyle Samani,"@kunalgoel This statement assumes both Solana and drift are static. They are not. Both are improving very quickly

Also, drift is objectively better UX in a lot of obvious ways. Like collateral options. And prediction markets",Fri Nov 29 20:12:38 +0000 2024,0,84,kunalgoel statement assumes solana drift static improving quickly drift objectively better ux lot obvious ways like collateral options prediction markets,neutral
346,toly 🇺🇸,@colludingnode @Austin_Federa all the ethereum L2s have the security of an LP in a solana upgradable DeFi program.,Fri Nov 29 18:24:28 +0000 2024,0,1,colludingnode austinfedera ethereum l2s security lp solana upgradable defi program,neutral
347,toly 🇺🇸,@SolanaFloor @solana Eat it @udiWertheimer.  Your wizards mean nothing to me.,Fri Nov 29 05:55:17 +0000 2024,1,62,solanafloor solana eat udiwertheimer wizards mean,neutral
348,toly 🇺🇸,"The golden age of solana is over, the time of the multisig has come. https://t.co/Z96dFEtdwx",Fri Nov 29 05:32:45 +0000 2024,74,1308,golden age solana time multisig come httpstcoz96dfetdwx,neutral
349,Chris Burniske,"@CryptoSywl SOL December 2020 a classic case of this, and TIA October 2024 shaping up to be the same -- JTO next.",Thu Nov 28 23:31:18 +0000 2024,2,18,cryptosywl sol december 2020 classic case tia october 2024 shaping jto,neutral
350,Kyle Samani,Solana ecosystem flipping Ethereum ecosystem on most major on chain metrics,Thu Nov 28 19:36:08 +0000 2024,26,376,solana ecosystem flipping ethereum ecosystem major chain metrics,negative
351,toly 🇺🇸,@swen_sjn @solana Do you even p-value hack bro,Thu Nov 28 19:32:22 +0000 2024,0,2,swensjn solana pvalue hack bro,neutral
352,toly 🇺🇸,@swen_sjn @solana Those spot measurements are super jittery.,Thu Nov 28 19:29:46 +0000 2024,0,0,swensjn solana spot measurements super jittery,positive
353,Kyle Samani,Solana leading on trading for fungible and non fungible tokens,Thu Nov 28 18:36:49 +0000 2024,4,93,solana leading trading fungible non fungible tokens,neutral
354,Kyle Samani,"@joemccann @RaydiumProtocol @jito_sol Uniswap has earned $0 for UNI holders

No fee switch",Thu Nov 28 04:25:41 +0000 2024,0,10,joemccann raydiumprotocol jitosol uniswap earned 0 uni holders fee switch,neutral
355,Chris Burniske,"16/ To expand on the last point, lots of inexperienced investors think more in $’s than they do in X’s or %’s.  

Just as an example, if you say $SOL could go to $1,000, they’ll think, “Wow! That would add $760 in value to each SOL!”   

Whereas, the move from $8 to $240 “only”",Wed Nov 27 22:36:00 +0000 2024,19,595,16 expand point lots inexperienced investors think s xs s just example say sol 1000 theyll think wow add 760 value sol 8 240,neutral
356,Chris Burniske,"15/ No one is getting rich or crazy multiples from these prices (SOL is already up &gt; 30x from the lows), but they’re gonna see people making good money so it’s hard to resist — if you tell them not to buy and instead wait, bc of an ""eventual crash"" that’ll take prices lower than",Wed Nov 27 22:35:00 +0000 2024,7,277,15 getting rich crazy multiples prices sol gt 30x lows theyre gonna people making good money hard resist tell buy instead wait bc eventual crash thatll prices lower,neutral
357,Chris Burniske,"14/ So SOL going from $8 to $800 this cycle could then mean it bottoms in the future (like 2027) at $80-160. So if they buy and strictly hold @ $240, they’ll have lost money by the next bear. 

It’s hard for people to realize that from the mania of the bull, but since you’ve",Wed Nov 27 22:34:59 +0000 2024,24,399,14 sol going 8 800 cycle mean bottoms future like 2027 80160 buy strictly hold 240 theyll lost money bear hard people realize mania bull youve,neutral
358,Chris Burniske,"6/ Keep it simple: personally, I lean towards some proportion of BTC ETH &amp; SOL if they’re a noobie (50/25/25%), everything else at their own risk. 

At least if they screw up entry/exit they’re holding quality. If they go long tail, encourage them to learn, but making it &lt; 10% of",Wed Nov 27 22:34:56 +0000 2024,16,393,6 simple personally lean proportion btc eth amp sol theyre noobie 502525 risk screw entryexit theyre holding quality long tail encourage learn making lt 10,neutral
359,Chris Burniske,"3/ Try to give them context on where we are currently in the cycle. To me, we're 2 years into this bull market (bottom in the chart below is Nov/Dec 2022). 

From the bottom 2 years ago, $BTC is up &gt; 6x, $ETH is up &gt; 4x, and $SOL is up &gt; 30x. https://t.co/JjI4HP1pVW",Wed Nov 27 22:34:54 +0000 2024,18,521,3 try context currently cycle 2 years bull market chart novdec 2022 2 years ago btc gt 6x eth gt 4x sol gt 30x httpstcojji4hp1pvw,neutral
360,toly 🇺🇸,Solana congestion spam was at an ATH in may 2021. Thanks @DegenApeAcademy,Wed Nov 27 19:41:02 +0000 2024,34,340,solana congestion spam ath 2021 thanks degenapeacademy,neutral
361,toly 🇺🇸,@bw_solana Never block writes 🫡,Wed Nov 27 18:00:32 +0000 2024,0,4,bwsolana block writes,neutral
362,toly 🇺🇸,@toghrulmaharram @stonecoldpat0 Solana core devs are already churlish and insubordinate,Wed Nov 27 17:52:19 +0000 2024,0,35,toghrulmaharram stonecoldpat0 solana core devs churlish insubordinate,negative
363,toly 🇺🇸,Solana is Monet!,Wed Nov 27 02:14:37 +0000 2024,3,102,solana monet,neutral
364,toly 🇺🇸,@ryanberckmans Absolutely.  Base is a solana L2 through the phantom eigenlayer.  Base + solana is like 10x of ethereum now.  Hannibal level strategy.,Tue Nov 26 21:39:16 +0000 2024,11,216,ryanberckmans absolutely base solana l2 phantom eigenlayer base solana like 10x ethereum hannibal level strategy,neutral
365,toly 🇺🇸,@knox_trades @fedeadrogue @solana @0xMert_ @Austin_Federa @rajgokal Ironically crypto apps is the space with the least need for VCs because cost of revenue is so low.,Tue Nov 26 18:42:50 +0000 2024,0,3,knoxtrades fedeadrogue solana 0xmert austinfedera rajgokal ironically crypto apps space need vcs cost revenue low,neutral
366,toly 🇺🇸,@fedeadrogue @solana @0xMert_ @Austin_Federa @rajgokal 1000 pitches.  Best way to get started is probably @colosseum,Tue Nov 26 18:25:05 +0000 2024,2,60,fedeadrogue solana 0xmert austinfedera rajgokal 1000 pitches best way started probably colosseum,neutral
367,toly 🇺🇸,@TrustlessState Wormhole generated more fees for eth L1 than base.,Tue Nov 26 17:57:26 +0000 2024,16,133,trustlessstate wormhole generated fees eth l1 base,neutral
368,raj 🖤,"in 2023 it was hard to talk about solana without talking about ftx, its collapse, and how we’d recover. yet here we are, and I rarely hear about it.

in 2025 I expect we’ll begin to talk about solana without talking about ethereum or nasdaq.",Tue Nov 26 14:45:56 +0000 2024,50,571,2023 hard talk solana talking ftx collapse wed recover rarely hear 2025 expect begin talk solana talking ethereum nasdaq,negative
369,raj 🖤,@shizudio @Perena__ @solana well done! loved the branding,Tue Nov 26 12:38:00 +0000 2024,0,4,shizudio perena solana loved branding,positive
370,Santiago R Santos,@Dadinho_del_SOL enlighten this lizard brain of mine,Tue Nov 26 03:06:10 +0000 2024,1,3,dadinhodelsol enlighten lizard brain,neutral
371,Santiago R Santos,"@bharat_eth ah right, greater fool theory. how could i forget",Tue Nov 26 02:33:02 +0000 2024,0,4,bharateth ah right greater fool theory forget,positive
372,toly 🇺🇸,@obiexyz @solana What’s stopping you?,Tue Nov 26 02:10:15 +0000 2024,0,2,obiexyz solana whats stopping,neutral
373,Kyle Samani,"@ivoentchev Solana is a single asset ledger and so none of these problems exist

The UX is what you would expect",Mon Nov 25 23:31:23 +0000 2024,0,4,ivoentchev solana single asset ledger problems exist ux expect,negative
374,Kyle Samani,"@teddywoodward You don't see 6 different TSLAs in your brokerage account

you don't face slippage when you move TSLA from Robinhood to eTrade

You do when you move ETH from optimism to arbitrum",Mon Nov 25 23:30:48 +0000 2024,0,2,teddywoodward dont 6 different tslas brokerage account dont face slippage tsla robinhood etrade eth optimism arbitrum,neutral
375,Kyle Samani,"@EvgenyGaevoy Having multiple networks is confusing 

How do you explain to normies that there are 6 different assets called ETH but that they are not the same?",Mon Nov 25 22:05:19 +0000 2024,1,41,evgenygaevoy having multiple networks confusing explain normies 6 different assets called eth,neutral
376,Kyle Samani,"@deww400 @family That’s what normies would expect

How do you explain to normies “hey look there are 6 assets all called ETH but they are not the same”",Mon Nov 25 21:22:59 +0000 2024,0,7,deww400 family thats normies expect explain normies hey look 6 assets called eth,neutral
377,Kyle Samani,"5/ fifth is Avara's new wallet, Family

Family deviates from the others! note the circle with multiple colors for ETH. I clicked ETH, and then got the breakout by chain

It's a nice way to hide the complexity, but doesn't actually change the UX paradigm https://t.co/Rs7B2w8IY4",Mon Nov 25 21:15:48 +0000 2024,0,49,5 fifth avaras new wallet family family deviates note circle multiple colors eth clicked eth got breakout chain nice way hide complexity doesnt actually change ux paradigm httpstcors7b2w8iy4,neutral
378,toly 🇺🇸,@youssefea_ Tag @Tristan0x afaik the sequencer is separate from the solana block producer.  So not atomic wrt the rest of the chain. Like @getcode,Mon Nov 25 17:08:05 +0000 2024,0,9,youssefea tag tristan0x afaik sequencer separate solana block producer atomic wrt rest chain like getcode,negative
379,toly 🇺🇸,@garypalmerjr @Web3iam @domain_sol @chrisdotsol @sns Ens needs to do the work to capture market share. If a local team hustles faster then they will build their own.,Mon Nov 25 16:16:58 +0000 2024,0,2,garypalmerjr web3iam domainsol chrisdotsol sns ens needs work capture market share local team hustles faster build,neutral
380,raj 🖤,"noticed that we're at the stage where many contract / wallet addresses no longer specify they're a ""solana address"" or ""SPL"". it's just assumed they're on solana.

we used to debate about whether every address should have prefix ""SOL"" like eth has ""0x"". maybe it doesn't matter.",Mon Nov 25 08:10:52 +0000 2024,22,456,noticed stage contract wallet addresses longer specify theyre solana address spl just assumed theyre solana used debate address prefix sol like eth 0x maybe doesnt matter,neutral
381,toly 🇺🇸,"@colludingnode @KyleSamani So base can provide users 100% of the value of using ethereum, while eth L1 captures 0.002% of the fees.  Eth L1 is truly on track to disrupt DTCC.",Mon Nov 25 03:38:48 +0000 2024,0,5,colludingnode kylesamani base provide users 100 value using ethereum eth l1 captures 0002 fees eth l1 truly track disrupt dtcc,neutral
